route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
6135,6135@3,6135-1@3#1650,BairroCentro,0.0,0,,6135-1,1
6135,6135@3,6135-1@3#1750,BairroCentro,0.0,0,,6135-1,1
6135,6135@3,6135-1@3#1850,BairroCentro,0.0,0,,6135-1,1
6135,6135@3,6135-1@3#1950,BairroCentro,0.0,0,,6135-1,1
6135,6135@3,6135-2@3#640,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#730,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#820,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#910,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1000,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1140,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1240,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1340,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1440,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1540,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1640,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1740,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1840,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#1940,CentroBairro,0.0,1,,6135-2,1
6135,6135@3,6135-2@3#2040,CentroBairro,0.0,1,,6135-2,1
A99,A99@1,A99-1@1#445,BairroCentroBairro,0.0,0,,A99-1,2
A99,A99@1,A99-1@1#1235,BairroCentroBairro,0.0,0,,A99-1,2
A99,A99@1,A99-1@1#600,BairroCentroBairro,0.0,0,,A99-1,2
A99,A99@1,A99-1@1#700,BairroCentroBairro,0.0,0,,A99-1,2
A99,A99@1,A99-1@1#2215,BairroCentroBairro,0.0,0,,A99-1,2
O398,O398@2,O398-1@2#1420,BairroCentro,0.0,0,,O398-1,2
O398,O398@2,O398-1@2#1620,BairroCentro,0.0,0,,O398-1,2
O398,O398@2,O398-1@2#1920,BairroCentro,0.0,0,,O398-1,2
O398,O398@2,O398-2@2#1520,CentroBairro,0.0,1,,O398-2,2
O398,O398@2,O398-2@2#1820,CentroBairro,0.0,1,,O398-2,2
O398,O398@2,O398-2@2#2020,CentroBairro,0.0,1,,O398-2,2
O398,O398@3,O398-1@3#1420,BairroCentro,0.0,0,,O398-1,2
O398,O398@3,O398-1@3#1620,BairroCentro,0.0,0,,O398-1,2
O398,O398@3,O398-1@3#1920,BairroCentro,0.0,0,,O398-1,2
O398,O398@3,O398-2@3#1520,CentroBairro,0.0,1,,O398-2,2
O398,O398@3,O398-2@3#1820,CentroBairro,0.0,1,,O398-2,2
O398,O398@3,O398-2@3#2020,CentroBairro,0.0,1,,O398-2,2
O398,O398@5,O398-1@5#1420,BairroCentro,0.0,0,,O398-1,2
O398,O398@5,O398-1@5#1620,BairroCentro,0.0,0,,O398-1,2
O398,O398@5,O398-1@5#1920,BairroCentro,0.0,0,,O398-1,2
O398,O398@5,O398-2@5#1520,CentroBairro,0.0,1,,O398-2,2
O398,O398@5,O398-2@5#1820,CentroBairro,0.0,1,,O398-2,2
O398,O398@5,O398-2@5#2020,CentroBairro,0.0,1,,O398-2,2
3951,3951@1,3951-1@1#611,BairroCentro,0.0,0,,3951-1,1
3951,3951@1,3951-1@1#714,BairroCentro,0.0,0,,3951-1,2
1713,1713@1,1713-1@1#620,BairroTerminal,0.0,0,,1713-1,2
476,476@1,476-1@1#600,BairroCentro,0.0,0,,476-1,1
476,476@1,476-2@1#1435,CentroBairro,0.0,1,,476-2,1
476,476@1,476-1@1#2245,BairroCentro,0.0,0,,476-1,1
862,862@1,862-1@1#651,BairroCentro,0.0,0,,862-1,1
862,862@1,862-2@1#1038,CentroBairro,0.0,1,,862-2,1
862,862@1,862-2@1#1158,CentroBairro,0.0,1,,862-2,1
862,862@1,862-2@1#1350,CentroBairro,0.0,1,,862-2,1
862,862@1,862-2@1#1935,CentroBairro,0.0,1,,862-2,1
343,343@1,343-2@1#535,CentroBairro,0.0,1,,343-2,2
A19,A19@1,A19-2@1#640,TerminalBairro,0.0,1,,A19-2,1
A13,A13@1,A13-2@1#1952,TerminalBairro,0.0,1,,A13-2,1
T6,T6@2,T6-1@2#1915,NorteSul,0.0,0,,T6-1,2
T6,T6@2,T6-1@2#1930,NorteSul,0.0,0,,T6-1,1
T6,T6@2,T6-1@2#1945,NorteSul,0.0,0,,T6-1,1
T6,T6@2,T6-1@2#2003,NorteSul,0.0,0,,T6-1,1
T6,T6@2,T6-1@2#2035,NorteSul,0.0,0,,T6-1,2
T6,T6@2,T6-1@2#2147,NorteSul,0.0,0,,T6-1,2
T6,T6@2,T6-1@2#2227,NorteSul,0.0,0,,T6-1,1
T6,T6@2,T6-1@2#2307,NorteSul,0.0,0,,T6-1,1
T6,T6@3,T6-1@3#539,NorteSul,0.0,0,,T6-1,2
T6,T6@3,T6-1@3#605,NorteSul,0.0,0,,T6-1,2
T6,T6@3,T6-1@3#631,NorteSul,0.0,0,,T6-1,1
T6,T6@3,T6-1@3#749,NorteSul,0.0,0,,T6-1,2
T6,T6@3,T6-1@3#1239,NorteSul,0.0,0,,T6-1,2
T6,T6@1,T6-2@1#540,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#535,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#604,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#628,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#649,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#707,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#722,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#737,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#752,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#806,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#819,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#832,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#845,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#911,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#925,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#939,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#952,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1005,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1018,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1031,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1115,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1130,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1145,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1200,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1215,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1230,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1245,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1300,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1315,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1330,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1344,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1356,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1408,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1435,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1450,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1505,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1530,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1542,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1555,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1608,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1622,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1636,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1650,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1705,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1720,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1750,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1805,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1820,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1835,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1850,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1905,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#1937,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#1955,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#2013,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#2033,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#2103,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#2133,SulNorte,0.0,1,,T6-2,2
T6,T6@2,T6-2@2#2206,SulNorte,0.0,1,,T6-2,1
T6,T6@2,T6-2@2#2321,SulNorte,0.0,1,,T6-2,1
T6,T6@3,T6-2@3#535,SulNorte,0.0,1,,T6-2,1
T6,T6@3,T6-2@3#722,SulNorte,0.0,1,,T6-2,1
T6,T6@3,T6-2@3#1549,SulNorte,0.0,1,,T6-2,2
268,268@2,268-2@2#2000,CentroBairro,0.0,1,,268-2,2
268,268@2,268-1@2#1850,BairroCentro,0.0,0,,268-1,2
188,188@1,188-1@1#2130,BairroCentro,0.0,0,,188-1,2
188,188@1,188-2@1#2210,CentroBairro,0.0,1,,188-2,2
721,721@1,721-1@1#1200,BairroCentro,0.0,0,,721-1,1
721,721@1,721-1@1#1300,BairroCentro,0.0,0,,721-1,1
721,721@1,721-2@1#1250,CentroBairro,0.0,1,,721-2,1
721,721@1,721-2@1#1350,CentroBairro,0.0,1,,721-2,1
721,721@1,721-2@1#1700,CentroBairro,0.0,1,,721-2,1
268,268@1,268-1@1#1330,BairroCentro,0.0,0,,268-1,1
268,268@1,268-1@1#1350,BairroCentro,0.0,0,,268-1,1
268,268@1,268-2@1#1445,CentroBairro,0.0,1,,268-2,1
268,268@1,268-2@1#1505,CentroBairro,0.0,1,,268-2,1
A70,A70@1,A70-2@1#1230,TerminalBairro,0.0,1,,A70-2,2
A70,A70@1,A70-1@1#647,BairroTerminal,0.0,0,,A70-1,2
A70,A70@1,A70-1@1#1220,BairroTerminal,0.0,0,,A70-1,2
C2,C2@1,C2-1@1#2200,CentroBairroCentro,0.0,0,,C2-1,1
T1,T1@2,T1-1@2#2102,NorteSul,0.0,0,,T1-1,2
T1,T1@2,T1-2@2#2158,SulNorte,0.0,1,,T1-2,2
T1,T1@2,T1-2@2#2218,SulNorte,0.0,1,,T1-2,2
662,662@3,662-1@3#820,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#855,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#930,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1005,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1040,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1115,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1150,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1225,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1300,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1335,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1415,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1455,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1535,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1610,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1645,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1720,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1755,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1830,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1910,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#1950,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#2030,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#2115,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#2200,BairroCentro,0.0,0,,662-1,2
662,662@3,662-1@3#2245,BairroCentro,0.0,0,,662-1,2
662,662@3,662-2@3#644,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#720,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#757,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#832,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#907,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#942,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1017,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1052,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1127,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1202,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1237,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1312,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1347,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1422,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1502,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1542,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1622,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1657,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1732,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1807,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1842,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1917,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#1955,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#2035,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#2113,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#2158,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#2243,CentroBairro,0.0,1,,662-2,2
662,662@3,662-2@3#2325,CentroBairro,0.0,1,,662-2,2
662,662@5,662-1@5#510,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#600,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#635,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#710,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#745,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#820,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#855,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#930,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1005,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1040,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1115,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1150,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1225,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1300,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1335,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1415,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1455,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1535,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1610,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1645,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1720,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1755,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1830,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1910,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#1950,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#2030,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#2115,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#2200,BairroCentro,0.0,0,,662-1,2
662,662@5,662-1@5#2245,BairroCentro,0.0,0,,662-1,2
662,662@5,662-2@5#550,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#644,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#720,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#757,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#832,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#907,CentroBairro,0.0,1,,662-2,2
662,662@5,662-2@5#942,CentroBairro,0.0,1,,662-2,2
T3,T3@3,T3-2@3#2345,SulNorte,0.0,1,,T3-2,2
5203,5203@1,5203-1@1#624,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#659,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#724,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#754,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#911,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#1548,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#1646,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-1@1#1734,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-2@1#700,CentroBairro,0.0,1,,5203-2,1
5203,5203@1,5203-2@1#956,CentroBairro,0.0,1,,5203-2,1
5203,5203@1,5203-2@1#1633,CentroBairro,0.0,1,,5203-2,1
5203,5203@1,5203-2@1#1731,CentroBairro,0.0,1,,5203-2,1
5203,5203@1,5203-2@1#1819,CentroBairro,0.0,1,,5203-2,1
A671,A671@1,A671-2@1#1655,TerminalBairro,0.0,1,,A671-2,2
5203,5203@1,5203-1@1#1910,BairroCentro,0.0,0,,5203-1,1
5203,5203@1,5203-2@1#1945,CentroBairro,0.0,1,,5203-2,1
A671,A671@1,A671-2@1#1200,TerminalBairro,0.0,1,,A671-2,2
6102,6102@3,6102-1@3#1020,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#1200,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#1400,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#1600,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#1745,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#1935,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-1@3#2115,BairroCentro,0.0,0,,6102-1,1
6102,6102@3,6102-2@3#1110,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#1255,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#1455,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#1655,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#1840,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#2025,CentroBairro,0.0,1,,6102-2,1
6102,6102@3,6102-2@3#2205,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-1@5#1020,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#1200,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#1400,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#1600,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#1745,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#1935,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-1@5#2115,BairroCentro,0.0,0,,6102-1,1
6102,6102@5,6102-2@5#1110,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#1255,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#1455,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#1655,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#1840,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#2025,CentroBairro,0.0,1,,6102-2,1
6102,6102@5,6102-2@5#2205,CentroBairro,0.0,1,,6102-2,1
3984,3984@3,3984-1@3#1500,BairroCentro,0.0,0,,3984-1,2
3984,3984@3,3984-2@3#1550,CentroBairro,0.0,1,,3984-2,2
6102,6102@1,6102-1@1#550,BairroCentro,0.0,0,,6102-1,1
6102,6102@1,6102-1@1#610,BairroCentro,0.0,0,,6102-1,1
6102,6102@1,6102-2@1#610,CentroBairro,0.0,1,,6102-2,1
T3,T3@1,T3-2@1#1303,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-2@1#1327,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-1@1#2301,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-2@1#2350,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-2@1#1804,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-1@1#2211,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-1@1#2351,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-2@1#1817,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-1@1#1936,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-1@1#1525,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-2@1#1429,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-2@1#1648,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-1@1#2116,NorteSul,0.0,0,,T3-1,1
T3,T3@1,T3-2@1#1411,SulNorte,0.0,1,,T3-2,1
T3,T3@1,T3-1@1#1510,NorteSul,0.0,0,,T3-1,1
T2,T2@1,T2-2@1#533,SulNorte,0.0,1,,T2-2,2
T2,T2@1,T2-2@1#721,SulNorte,0.0,1,,T2-2,2
T2,T2@1,T2-1@1#823,NorteSul,0.0,0,,T2-1,2
T2,T2@1,T2-2@1#918,SulNorte,0.0,1,,T2-2,2
T2,T2@1,T2-1@1#922,NorteSul,0.0,0,,T2-1,2
T2,T2@1,T2-2@1#546,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-1@1#638,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-2@1#733,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-1@1#548,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-1@1#1104,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-2@1#1206,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-2@1#559,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-2@1#745,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-2@1#952,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-2@1#1045,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-1@1#1046,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-1@1#1138,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-2@1#1139,SulNorte,0.0,1,,T2-2,1
T2,T2@1,T2-1@1#1242,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-1@1#1334,NorteSul,0.0,0,,T2-1,1
T2,T2@1,T2-2@1#901,SulNorte,0.0,1,,T2-2,1
T8,T8@1,T8-1@1#1544,NorteLeste,0.0,0,,T8-1,2
T8,T8@1,T8-2@1#1501,LesteNorte,0.0,1,,T8-2,2
T8,T8@1,T8-1@1#1559,NorteLeste,0.0,0,,T8-1,2
T4,T4@1,T4-2@1#553,SulNorte,0.0,1,,T4-2,2
T4,T4@1,T4-2@1#1035,SulNorte,0.0,1,,T4-2,1
T4,T4@1,T4-2@1#654,SulNorte,0.0,1,,T4-2,1
631,631@1,631-1@1#2330,BairroCentro,0.0,0,,631-1,1
631,631@1,631-2@1#1718,CentroBairro,0.0,1,,631-2,1
631,631@1,631-2@1#1855,CentroBairro,0.0,1,,631-2,1
631,631@1,631-2@1#2415,CentroBairro,0.0,1,,631-2,1
2602,2602@3,2602-1@3#640,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#740,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#840,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#940,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1050,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1210,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1330,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1450,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1600,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1700,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1800,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-1@3#1910,BairroCentro,0.0,0,,2602-1,1
2602,2602@3,2602-1@3#2030,BairroCentro,0.0,0,,2602-1,1
2602,2602@3,2602-1@3#2200,BairroCentro,0.0,0,,2602-1,1
2602,2602@3,2602-1@3#2330,BairroCentro,0.0,0,,2602-1,2
2602,2602@3,2602-2@3#718,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#818,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#918,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1018,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1128,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1248,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1408,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1528,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1638,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1738,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1838,CentroBairro,0.0,1,,2602-2,2
2602,2602@3,2602-2@3#1948,CentroBairro,0.0,1,,2602-2,1
2602,2602@3,2602-2@3#2108,CentroBairro,0.0,1,,2602-2,1
2602,2602@3,2602-2@3#2238,CentroBairro,0.0,1,,2602-2,1
2602,2602@3,2602-2@3#2408,CentroBairro,0.0,1,,2602-2,2
2602,2602@5,2602-1@5#640,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#740,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#840,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#940,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#1050,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#1210,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#1330,BairroCentro,0.0,0,,2602-1,2
2602,2602@5,2602-1@5#1450,BairroCentro,0.0,0,,2602-1,2
