latitude,longitude,rwi,error
-30.7607184,-52.0202637,-0.334,0.402
-29.0081399,-51.1413574,0.419,0.443
-1.7465556,-47.4719238,-0.530,0.433
-1.6367402,-48.2189941,-0.431,0.410
-7.6347758,-35.4528809,-0.747,0.391
-3.0198411,-42.5720215,-0.851,0.350
-23.5136260,-47.5598145,0.632,0.441
-24.0765587,-54.2395020,0.968,0.446
-13.2720261,-42.5720215,-0.262,0.361
-21.4223895,-45.3845215,-0.055,0.411
-27.0884727,-52.5256348,0.570,0.422
-20.3755265,-47.0983887,0.123,0.421
-7.4387304,-46.8566895,-0.673,0.349
-29.8692284,-51.0314941,0.704,0.493
-2.5150610,-65.9289551,-1.025,0.402
-5.5613152,-40.9899902,-0.386,0.410
-17.1932744,-41.7370605,-0.718,0.346
-18.5108654,-40.6823730,-0.162,0.324
-10.2176252,-38.0895996,-0.534,0.388
-26.1652985,-49.3176270,-0.197,0.425
-5.0143386,-39.3420410,-0.420,0.389
-5.8018269,-40.7482910,-0.531,0.430
-12.6081759,-47.8454590,-0.058,0.329
-27.4010320,-54.1955566,-0.327,0.373
-8.3962996,-36.6174316,-0.602,0.428
-29.3534512,-53.2946777,-0.397,0.420
-13.9980363,-42.7258301,-0.805,0.339
-25.1353386,-54.1296387,-0.601,0.432
-17.9682826,-43.3630371,-0.744,0.354
-3.9848207,-45.1208496,-0.439,0.373
-18.6566542,-42.2863770,-0.472,0.424
-1.7465556,-47.7136230,0.116,0.377
-0.4064907,-64.9841309,0.179,0.524
-6.8500775,-39.8693848,-0.740,0.433
-25.4531946,-49.6032715,0.532,0.445
-24.2970401,-47.8015137,0.000,0.445
-29.6594156,-50.8117676,-0.269,0.456
-10.6066195,-38.7268066,-0.283,0.457
-21.9736132,-54.6350098,-0.134,0.424
-30.0405660,-51.2072754,0.974,0.426
-28.1010575,-51.9982910,-0.325,0.427
-3.3708564,-59.7766113,-0.549,0.377
-15.9085080,-43.0773926,-0.368,0.395
-20.4167166,-42.9016113,1.233,0.438
-27.6348734,-50.9655762,-0.569,0.403
-20.9306583,-46.8786621,-0.043,0.438
-5.8236865,-61.5783691,-0.646,0.397
-19.1140289,-40.5725098,-0.220,0.413
-1.7904800,-47.2741699,-0.477,0.458
-3.5901776,-59.6667480,-0.213,0.440
-10.4337931,-37.0788574,0.196,0.367
-10.5418209,-38.0895996,-0.333,0.393
-6.4572344,-39.1003418,-0.352,0.347
-6.1951683,-38.5510254,-0.588,0.437
-1.7904800,-44.6813965,-0.458,0.427
-29.4682962,-51.4050293,-0.102,0.411
-4.6640299,-39.7155762,-0.257,0.384
-10.2824911,-37.6501465,-0.406,0.379
-30.6662655,-52.2180176,-0.964,0.339
-9.0478525,-35.7165527,0.278,0.443
-26.3032638,-53.1628418,-0.122,0.408
-9.3731925,-42.8137207,-0.922,0.366
-26.2244465,-50.5041504,-0.495,0.341
-22.5024071,-45.2307129,-0.484,0.428
-21.7492955,-41.3635254,1.084,0.439
-6.7409861,-36.0900879,-0.267,0.364
-9.2864645,-50.0646973,-0.683,0.415
-0.7800052,-47.7355957,-0.899,0.347
-3.4585910,-60.3479004,-0.210,0.408
-5.6269192,-39.4299316,-0.592,0.356
-9.7198857,-35.9582520,-0.239,0.431
-22.4008712,-54.5031738,-0.436,0.490
-5.1237722,-42.7258301,0.125,0.458
-27.4595389,-53.1628418,0.194,0.447
-27.1275906,-49.7570801,-0.244,0.416
-21.3814746,-41.6711426,-0.193,0.365
-5.9329721,-39.4079590,-0.770,0.380
-2.9759559,-41.7810059,0.071,0.418
-9.3515125,-40.8142090,-0.538,0.469
-8.1788678,-35.5187988,-0.184,0.441
-17.6544909,-41.3854980,-0.111,0.460
-25.9679218,-50.7458496,-0.165,0.413
-2.2735730,-55.6896973,-0.402,0.386
-25.9481659,-49.5373535,-0.213,0.402
-20.4784813,-47.4279785,1.242,0.483
-21.8920839,-49.2077637,0.291,0.457
-12.3936586,-44.8132324,-0.513,0.324
-20.0868882,-43.9782715,0.825,0.436
-28.2560052,-55.0085449,-0.117,0.366
-5.8455454,-35.2331543,0.419,0.418
-6.6536952,-41.7810059,-0.839,0.383
-27.2448621,-52.5256348,0.133,0.381
-27.4790343,-53.0090332,-0.577,0.394
-7.6565531,-40.8581543,-0.629,0.357
-17.8637468,-42.4182129,-0.399,0.386
-4.5545219,-38.5949707,0.329,0.437
-2.9540126,-45.7141113,-0.599,0.353
-20.5402210,-42.1325684,-0.567,0.387
-22.3399141,-46.9665527,-0.056,0.428
-6.1077838,-36.6833496,-0.462,0.398
-2.8662354,-67.7746582,0.765,0.608
-25.8888782,-53.4265137,-0.805,0.424
-2.9759559,-43.2092285,-0.312,0.400
-20.0456105,-44.4836426,-0.133,0.416
-20.6225019,-43.1213379,-0.575,0.466
-11.5553801,-41.1437988,0.701,0.476
-20.6841834,-42.5280762,0.345,0.476
-4.2478122,-42.6159668,-0.721,0.381
-29.4491644,-51.3610840,0.900,0.436
-21.5655017,-43.0334473,-0.588,0.403
-4.0505767,-42.8356934,-0.564,0.385
-7.9395558,-35.7604980,-0.198,0.442
-6.5663889,-37.8698730,-0.464,0.355
-27.4595389,-53.8220215,0.198,0.356
-7.0681852,-42.3962402,-0.455,0.355
-16.0141357,-44.2858887,-0.016,0.435
-25.0557447,-50.2404785,0.828,0.395
-1.5708481,-54.3493652,-0.820,0.403
-22.2179198,-46.9665527,-0.076,0.424
-10.7145865,-37.0129395,-0.224,0.414
-6.6755194,-35.5847168,-0.454,0.339
-3.6340356,-42.1545410,-0.591,0.349
-7.4823037,-49.3835449,0.208,0.497
-14.9129381,-41.8249512,-0.369,0.368
-20.9716982,-43.2531738,-0.719,0.400
-2.1637921,-49.3395996,-0.773,0.364
-27.7710508,-53.0749512,0.078,0.387
-10.7577626,-39.6496582,-0.369,0.347
-30.9493465,-52.8771973,-0.429,0.340
-4.5983271,-39.4738770,0.123,0.427
-6.9809543,-41.0778809,-0.812,0.451
-9.4598988,-40.5505371,0.595,0.426
2.1857489,-60.0842285,-0.006,0.496
-22.3399141,-44.8132324,-0.159,0.419
-10.0662199,-36.2878418,0.766,0.490
-13.6780130,-42.5061035,-0.390,0.358
-29.3726011,-52.0642090,-0.103,0.395
-14.3389038,-59.3811035,-0.568,0.458
-1.9222467,-50.2404785,-1.186,0.331
-9.8498038,-37.5622559,-0.764,0.393
-5.4957038,-39.0124512,-0.541,0.393
-22.2992611,-43.7805176,-0.326,0.407
-23.9159700,-47.5158691,0.280,0.418
-21.2586610,-45.7360840,0.112,0.407
-18.9270721,-48.2409668,1.091,0.417
-26.3426524,-49.1198730,0.003,0.448
-30.0786009,-51.0314941,1.608,0.425
-1.3292264,-48.4826660,1.039,0.502
-2.2296616,-45.0549316,-0.217,0.329
-17.5707203,-39.5837402,-0.559,0.411
-14.1685340,-44.4836426,-0.523,0.390
-18.6150130,-42.5280762,-0.580,0.339
-1.1974226,-47.7795410,-0.540,0.352
-11.9855916,-41.8469238,-0.639,0.332
-22.6241518,-43.8684082,-0.050,0.482
-9.5249141,-37.4084473,-0.022,0.457
-3.4366581,-43.7585449,-0.996,0.327
-12.3936586,-39.1223145,-0.154,0.396
-9.9363874,-56.1071777,-0.899,0.441
-7.5912178,-39.4299316,-0.421,0.410
-13.4216803,-49.1418457,1.119,0.471
-10.2392486,-40.1550293,-0.670,0.375
-9.0695511,-42.7697754,-0.686,0.356
-9.2430925,-36.7053223,0.496,0.416
-5.6269192,-44.5056152,-0.666,0.356
-3.5463174,-43.0993652,-0.637,0.341
-23.1100489,-55.2502441,0.154,0.514
-2.5370123,-48.3728027,-0.443,0.370
-21.2996102,-41.7590332,0.162,0.433
-7.3515708,-37.4084473,-0.180,0.489
-22.2179198,-49.9548340,1.187,0.436
-24.9760991,-50.6579590,-0.407,0.421
-7.0463790,-37.4743652,-0.992,0.353
-25.9876744,-49.8669434,-0.541,0.424
-2.3174830,-55.8654785,-0.899,0.394
-25.8493365,-51.5368652,-0.046,0.347
-6.6318701,-39.9572754,-0.652,0.360
-16.7519476,-49.6032715,-0.024,0.457
-7.8960294,-35.8483887,-0.397,0.408
-2.5809138,-49.2736816,-0.430,0.332
-1.4610233,-50.1965332,-0.615,0.348
-11.1029466,-44.9890137,-0.499,0.364
-3.7875216,-49.6252441,-0.032,0.437
-18.6774709,-40.8142090,0.302,0.411
-26.5983508,-48.7243652,0.669,0.425
-24.4571501,-49.0100098,-0.288,0.414
-1.1754546,-45.6262207,-0.502,0.346
-19.1970531,-42.0446777,0.943,0.469
-13.9553920,-43.3630371,-0.569,0.385
-18.4483464,-41.0119629,-0.010,0.349
-23.4531676,-52.0642090,0.430,0.490
-26.3032638,-51.0534668,-0.018,0.403
-26.5393939,-49.2297363,0.445,0.455
-13.0580745,-42.8796387,-0.487,0.321
-20.1694109,-44.4177246,0.145,0.430
-15.8873757,-47.8015137,0.574,0.474
-7.0027636,-35.5407715,-0.451,0.387
-25.6118091,-50.3942871,-0.537,0.391
-15.7816814,-51.0974121,0.552,0.488
-15.7816814,-42.1765137,-0.121,0.394
-16.3517676,-48.9001465,1.190,0.431
-30.4392016,-51.4929199,0.109,0.396
-25.3142351,-49.3615723,-0.189,0.435
-22.7255234,-46.4611816,-0.522,0.408
-22.8268200,-47.1203613,0.207,0.480
-4.5326183,-41.8908691,-0.221,0.418
-3.1953637,-39.7375488,0.066,0.389
-25.0358382,-50.1745605,0.351,0.412
-2.5370123,-45.8898926,-1.044,0.361
-1.5488836,-47.8454590,-0.402,0.362
-9.8498038,-37.1667480,-0.223,0.421
-1.8783255,-49.1418457,-0.789,0.346
-29.3151407,-51.0314941,0.241,0.445
-10.4770087,-63.6218262,-0.249,0.480
-2.5809138,-43.8464355,-0.561,0.370
-25.5523532,-50.2624512,-0.300,0.422
-26.9906183,-48.9880371,-0.329,0.445
-22.8065667,-47.4938965,-0.024,0.448
-22.4414945,-48.0212402,0.346,0.462
-26.1061204,-50.8557129,-0.217,0.409
-6.6973426,-39.5178223,-0.489,0.420
-19.3215109,-42.1545410,-0.771,0.421
-14.9341696,-44.0661621,-0.380,0.452
-26.8730805,-52.7453613,0.415,0.409
-14.4453192,-57.1618652,0.015,0.542
-25.3539542,-54.2614746,0.940,0.427
-9.3081485,-37.7160645,-0.907,0.377
-8.6353339,-40.6164551,-0.374,0.403
-7.4605176,-38.7487793,0.085,0.403
-15.6124559,-42.2644043,-0.541,0.356
-24.4771496,-52.8552246,0.105,0.421
-7.9830776,-35.1672363,-0.237,0.427
-3.0198411,-57.9528809,-0.485,0.413
-6.8500775,-38.9685059,-0.235,0.447
-27.2057853,-51.8444824,-0.365,0.392
-3.8532931,-39.1662598,-0.549,0.415
-5.9766803,-51.4709473,-0.511,0.328
-27.4400400,-53.6901855,-0.526,0.396
-22.8875618,-42.9675293,0.597,0.471
-12.7582314,-42.3303223,-0.894,0.376
-12.9296144,-41.1218262,-0.486,0.410
-1.9661667,-47.2961426,-0.034,0.455
-26.9514527,-50.9436035,-0.651,0.388
-7.5040887,-38.3532715,-0.056,0.433
-5.0362268,-38.3972168,-0.250,0.390
-12.0500648,-37.9797363,-0.541,0.365
-9.2647792,-68.5217285,-0.682,0.416
-1.9661667,-46.6589355,-0.278,0.352
-3.8971380,-38.7487793,0.069,0.394
-4.5545219,-45.2526855,-0.236,0.447
-21.9328544,-45.9118652,0.048,0.412
-1.6806671,-48.2409668,-0.851,0.370
-11.1029466,-38.0236816,-0.250,0.403
-19.7977172,-44.1320801,0.637,0.477
-5.2113056,-43.0993652,-0.276,0.326
-15.1251586,-47.6037598,-0.295,0.391
-6.2825384,-35.5407715,-0.479,0.395
-15.5489602,-56.1291504,0.261,0.521
-4.8173122,-37.8039551,0.224,0.452
-10.2392486,-37.6062012,-0.733,0.407
-12.4794869,-38.2653809,-0.254,0.394
-11.7920798,-62.0397949,-0.646,0.463
-12.6081759,-41.8029785,-0.539,0.336
-28.7002242,-49.5593262,-0.229,0.445
-6.8064439,-35.7824707,-0.519,0.410
-2.0979197,-51.1413574,-0.788,0.339
-25.5721751,-48.5485840,0.476,0.477
-25.2148807,-48.9221191,0.291,0.397
-4.9048867,-45.1428223,-0.363,0.457
-1.8563646,-47.0544434,0.252,0.438
-5.4300853,-40.7922363,-0.474,0.440
-10.0445848,-36.5295410,-0.404,0.414
-8.1353671,-42.9895020,-0.402,0.384
-14.7217604,-57.0520020,0.681,0.516
-7.7436512,-37.4743652,-0.824,0.374
-20.2312743,-50.6579590,0.407,0.434
-4.5326183,-44.8791504,-0.789,0.415
-3.6998186,-61.0949707,-0.146,0.398
-8.4832384,-40.7482910,-0.706,0.370
-4.2478122,-43.8684082,-0.376,0.328
-5.3863356,-44.7912598,-0.088,0.419
-9.6115820,-35.8703613,0.915,0.414
-1.8563646,-47.1862793,-0.428,0.398
-7.8960294,-36.8591309,-0.344,0.406
-20.5402210,-43.3410645,-0.761,0.400
-21.1562380,-46.8347168,-0.532,0.402
-5.0581143,-45.2307129,-0.339,0.350
-7.3297783,-39.1003418,-0.038,0.412
-5.2550677,-39.6057129,-0.677,0.429
-3.3708564,-59.5788574,-0.531,0.377
-25.0756480,-53.5144043,-0.253,0.454
-21.2586610,-43.0114746,-0.111,0.458
-6.3917304,-35.1232910,0.420,0.472
-20.6225019,-43.6267090,0.323,0.532
-29.6212207,-51.2512207,-0.133,0.434
-9.5032437,-35.8483887,0.231,0.482
-26.5000725,-52.8991699,-0.315,0.364
-29.5256700,-50.0866699,0.338,0.428
-29.3534512,-51.5148926,0.478,0.412
-21.3814746,-42.4841309,-0.232,0.396
-24.3771204,-52.0422363,-0.591,0.404
-22.2789302,-42.8137207,0.389,0.407
-4.2478122,-41.7810059,0.640,0.475
-25.7899992,-50.8776855,-0.403,0.327
-22.2382596,-46.5270996,-0.654,0.405
-19.1347889,-40.3747559,0.164,0.491
-15.8028247,-42.5939941,-0.404,0.363
-3.8532931,-60.3698730,-0.506,0.417
-7.3951528,-37.6281738,0.276,0.367
-4.2258996,-42.1545410,-1.077,0.357
-19.3422447,-45.2526855,0.945,0.453
-15.8662413,-58.4582520,0.520,0.544
-3.5682478,-45.4064941,-0.345,0.350
-6.6973426,-41.3415527,-0.784,0.379
-6.5445599,-36.7932129,-0.156,0.413
-11.7705700,-62.9846191,-0.189,0.476
-0.9557662,-48.1530762,-0.103,0.420
-4.6859294,-37.8259277,0.747,0.485
-9.4598988,-42.8137207,-0.930,0.366
-2.5150610,-61.0510254,-1.093,0.407
-18.9062862,-45.5383301,0.852,0.477
-9.2430925,-36.9470215,-0.632,0.339
-3.7875216,-44.4177246,-0.601,0.359
-21.8513017,-45.9338379,-0.377,0.398
-7.8960294,-35.6726074,-0.373,0.425
-9.6115820,-59.1174316,-0.616,0.429
-22.5632929,-52.7014160,-0.260,0.414
-20.1487843,-48.0212402,0.649,0.461
-11.5553801,-37.8918457,-0.408,0.371
-20.8074712,-42.8356934,0.624,0.401
-11.4692577,-41.6931152,-0.172,0.482
-4.7516240,-40.9020996,-0.395,0.430
-18.2189158,-47.8234863,0.195,0.448
-13.1650736,-39.3420410,0.064,0.416
-3.7655967,-45.4504395,-0.338,0.368
-25.9876744,-50.2624512,-0.674,0.351
-10.3905714,-36.5954590,-0.434,0.476
-7.7871935,-35.4528809,-0.339,0.406
-9.1129444,-50.7678223,-0.444,0.337
-12.1360050,-44.1540527,0.104,0.347
-24.6170569,-48.2189941,-0.683,0.338
-6.2606973,-51.8005371,-0.440,0.353
-6.9591440,-38.7268066,-0.155,0.396
-11.8565990,-58.2385254,0.206,0.514
-29.6212207,-53.7341309,-0.285,0.414
-5.6925158,-44.7033691,-0.746,0.325
-8.0701072,-36.2878418,-0.590,0.353
-6.0640861,-39.6057129,-0.863,0.364
3.3489215,-59.7985840,0.648,0.484
-4.4669035,-44.2639160,-0.831,0.366
-28.9120143,-49.3615723,0.285,0.447
-13.3361750,-44.6374512,1.344,0.508
-11.8781020,-40.4187012,-0.214,0.364
-21.4019335,-42.2204590,-0.136,0.405
-10.2392486,-47.8894043,0.231,0.469
-21.9124706,-50.5261230,0.638,0.480
-5.3863356,-49.0979004,0.404,0.471
-20.0868882,-40.9020996,-0.035,0.389
-29.2959801,-49.6911621,0.857,0.443
-28.7387635,-49.2956543,0.183,0.447
-22.8673176,-46.6809082,-0.304,0.432
-22.5835822,-55.6677246,0.277,0.509
-2.9320690,-44.2858887,-0.196,0.462
-11.9640971,-41.8249512,-0.362,0.380
-20.3343253,-42.9235840,-0.344,0.434
-10.6929962,-40.2429199,-0.028,0.414
-19.1763010,-43.8903809,-0.009,0.434
-12.9296144,-43.9123535,-0.444,0.367
-25.2943708,-54.1955566,-0.256,0.446
-26.6572773,-53.6901855,-0.204,0.406
-14.4665962,-40.2868652,-0.843,0.408
-30.3065028,-52.3718262,-0.060,0.431
-19.2592938,-45.5603027,0.247,0.450
-4.3573658,-42.0007324,-0.466,0.325
-1.9661667,-49.3176270,-0.597,0.364
-10.4337931,-37.3864746,-0.226,0.373
-7.8960294,-35.7385254,0.552,0.424
-7.8524985,-39.9792480,-0.857,0.351
-15.8451046,-47.8015137,1.059,0.434
-26.2441559,-49.5373535,0.871,0.414
-3.7436712,-60.5456543,-0.556,0.372
-21.2381821,-50.3503418,0.067,0.471
-5.4738318,-36.4855957,-0.079,0.381
-21.7901067,-41.5173340,-0.025,0.418
-2.0759616,-53.2946777,-0.452,0.376
-6.3043786,-35.8923340,-0.670,0.337
-7.8960294,-38.2214355,-0.577,0.399
0.7800052,-60.3918457,-0.470,0.413
-22.4211843,-42.0227051,0.321,0.400
-5.8455454,-39.6276855,-0.439,0.393
-20.8690774,-41.3635254,-0.436,0.427
-12.6081759,-39.5617676,-0.450,0.416
-22.7457888,-42.2863770,-0.631,0.449
-20.9306583,-46.9665527,0.765,0.461
-22.0958194,-42.6159668,-0.238,0.409
-4.1382430,-61.5783691,-0.235,0.405
-15.6547754,-50.5920410,-0.396,0.463
-17.7800738,-50.8776855,0.077,0.437
-13.0580745,-42.0666504,-0.942,0.365
-21.0127268,-41.7150879,-0.243,0.481
-18.7399059,-40.6823730,-0.999,0.413
-8.9176335,-37.6721191,-0.674,0.348
-22.0754590,-43.2092285,0.062,0.435
-19.1140289,-43.6926270,0.038,0.438
-6.9809543,-37.9577637,-0.119,0.402
-22.1161768,-43.2312012,0.994,0.471
-21.0742486,-45.3625488,-0.700,0.385
-8.0701072,-39.2541504,-0.537,0.379
-22.3805551,-49.4055176,-0.091,0.399
-9.0912484,-40.3088379,0.054,0.453
-2.9320690,-48.9440918,0.849,0.490
-3.5024552,-52.9870605,-0.269,0.420
-4.8611009,-44.7912598,-0.489,0.424
-15.2099875,-45.0549316,-0.849,0.349
-21.4019335,-48.1091309,-0.238,0.414
-27.0101960,-53.6682129,-0.003,0.432
-25.6514299,-50.6140137,-0.044,0.411
-8.0918616,-42.0446777,-0.803,0.380
-2.9540126,-55.2282715,-0.149,0.376
-13.5925995,-39.0124512,0.393,0.384
-20.6019358,-49.2956543,0.587,0.481
-20.2312743,-40.4406738,-0.348,0.434
-10.5850215,-39.0124512,-0.539,0.449
-5.9548266,-36.3317871,-0.278,0.387
-29.3917473,-52.4157715,-0.195,0.448
-27.4985263,-54.1076660,0.964,0.430
-29.5065490,-52.2839355,-0.285,0.383
-2.9978987,-40.7922363,0.209,0.421
-13.2078602,-58.7438965,-0.215,0.499
-20.7663865,-51.5368652,-0.120,0.410
-18.1771685,-46.7907715,-0.082,0.426
-5.1237722,-35.6506348,0.506,0.454
-10.7145865,-41.3635254,-0.029,0.397
-6.4354006,-36.0681152,-0.599,0.434
-27.5180148,-52.2619629,0.385,0.438
-10.9304048,-62.2814941,0.260,0.498
-10.2608706,-38.0017090,-0.254,0.359
-27.7127098,-51.9104004,0.127,0.456
-5.9548266,-39.5178223,-0.407,0.420
-13.0152618,-41.7150879,-0.638,0.390
-14.2963234,-42.2644043,-0.151,0.401
-17.1302914,-41.9348145,-0.364,0.372
-14.2537350,-43.2312012,-0.432,0.419
-22.9685086,-49.8229980,-0.489,0.444
-10.0878536,-39.4079590,-0.320,0.456
-8.2658549,-36.4416504,-0.483,0.366
-3.8971380,-50.3503418,-0.278,0.380
-4.8829942,-66.9177246,0.028,0.469
-25.4135082,-49.4274902,0.072,0.455
-23.4531676,-46.5490723,1.417,0.418
-4.7078283,-40.0891113,-0.982,0.396
-22.8875618,-49.6472168,0.808,0.430
-27.6932559,-54.0417480,0.169,0.394
-22.0347295,-41.4294434,-0.504,0.357
-22.9685086,-42.9895020,1.169,0.427
-1.2413579,-46.9445801,-0.247,0.368
-12.9724418,-39.4958496,-0.323,0.433
-5.1237722,-37.0788574,-0.337,0.380
-23.7551814,-50.1965332,-0.073,0.404
-4.2039864,-39.1662598,-0.449,0.374
-23.6143282,-45.8459473,-0.622,0.507
-9.6982277,-51.0974121,-0.580,0.399
-26.1850178,-50.2404785,-0.289,0.364
-22.6444321,-46.7468262,0.416,0.422
-4.5983271,-39.6276855,-0.508,0.393
-1.3072596,-45.4284668,0.076,0.330
-6.5882169,-38.5729980,-0.145,0.415
-6.5882169,-42.7038574,-0.470,0.394
-25.0955481,-52.4816895,-0.318,0.424
-21.3610128,-42.6599121,0.272,0.446
-20.2312743,-42.4841309,-0.620,0.383
-1.6806671,-48.6364746,0.252,0.406
-6.2388552,-40.6823730,-0.574,0.400
-4.5983271,-39.3200684,-0.566,0.412
-9.4165483,-42.6159668,-0.691,0.349
-2.4052990,-48.1970215,-0.146,0.423
-4.5983271,-45.5822754,-0.773,0.406
-18.4275017,-49.2517090,0.765,0.432
-8.1571180,-39.4299316,-0.298,0.398
-8.0265947,-41.8908691,-0.796,0.347
-25.6712354,-50.5480957,-0.273,0.433
-24.2169091,-52.0861816,-0.517,0.437
-9.9580298,-37.1887207,-0.273,0.412
-3.7655967,-58.4362793,-0.577,0.397
-22.4618017,-46.6809082,-0.317,0.424
-28.7772886,-49.2077637,0.006,0.437
-28.6423887,-52.9431152,0.679,0.424
-23.1908622,-48.0871582,0.186,0.433
-31.2503777,-52.5256348,-0.183,0.404
-9.9796707,-36.7932129,-0.058,0.434
-11.5769066,-37.9577637,-0.498,0.357
-10.5418209,-39.1223145,-0.519,0.388
-24.5371290,-51.7126465,-0.454,0.400
-25.5523532,-52.5476074,-0.757,0.415
-25.2148807,-48.9001465,0.778,0.426
-27.1666948,-51.3830566,-0.800,0.410
-19.6322399,-40.7922363,-0.539,0.422
-26.8926787,-51.4270020,-0.150,0.426
-26.3229598,-48.9440918,0.050,0.412
-5.1675404,-44.0661621,-0.805,0.350
-5.4300853,-36.8811035,0.145,0.432
-23.8356006,-52.5256348,-0.399,0.419
-15.6970862,-44.0002441,0.172,0.449
-25.5919938,-48.6364746,0.157,0.527
-13.3147939,-39.1662598,-0.788,0.349
-6.6755194,-36.3098145,-0.581,0.380
-20.9716982,-46.3952637,-0.503,0.405
-22.1365313,-46.7248535,-0.061,0.413
-3.3269861,-45.3625488,-0.569,0.347
-0.5163504,-61.7980957,-0.625,0.420
-4.4449973,-55.8215332,-0.554,0.427
-12.0070844,-41.4514160,-0.201,0.425
-10.0229482,-44.1320801,-0.598,0.360
-4.1382430,-47.9333496,-0.260,0.346
-20.1075229,-41.2536621,-0.608,0.339
-23.7350688,-49.9548340,-0.406,0.427
-4.3792747,-39.3420410,-0.303,0.394
-4.5983271,-44.7473145,-0.097,0.403
-3.8532931,-39.0344238,-0.624,0.349
-22.1772314,-43.5827637,0.524,0.475
-17.0882909,-42.3522949,-0.892,0.381
-2.6906608,-67.4670410,-0.231,0.421
-7.2207995,-41.8688965,-0.611,0.354
-2.9101249,-42.0666504,-0.557,0.366
-4.1601581,-54.9865723,-0.283,0.377
-7.5258726,-41.9128418,-0.736,0.370
-7.0245718,-41.3854980,-0.261,0.453
-26.5590496,-48.8781738,-0.120,0.423
-6.4354006,-50.2404785,-0.291,0.496
-24.3971326,-47.6916504,-0.341,0.425
-19.4044302,-40.4626465,-0.231,0.376
-5.4300853,-38.0236816,-0.581,0.431
-9.7415422,-39.6276855,-0.385,0.504
-17.1092924,-44.2858887,-0.766,0.382
-26.9514527,-49.6252441,0.376,0.478
-4.6202287,-38.3093262,-0.612,0.384
-10.9519780,-37.2766113,-0.339,0.433
-2.0100856,-44.6813965,-0.297,0.364
-4.9924497,-44.6813965,0.348,0.474
-26.8534790,-49.2517090,0.533,0.448
-1.7685179,-49.6691895,-0.298,0.347
-19.8597269,-43.9123535,1.595,0.413
-20.2518900,-43.1213379,-0.223,0.386
-4.5764249,-44.9890137,-0.684,0.398
-5.4957038,-38.9025879,-0.790,0.412
-9.1780244,-72.9162598,-0.461,0.430
-3.8971380,-58.5681152,-0.892,0.371
-4.5545219,-41.7150879,-0.797,0.333
-1.9881263,-44.5495605,0.170,0.486
-3.2831139,-45.6481934,0.342,0.506
-25.4730329,-52.8771973,0.100,0.452
-22.4211843,-50.5920410,0.951,0.435
-2.6467632,-44.8571777,-0.494,0.414
-23.5740566,-46.9006348,0.741,0.448
-11.1029466,-37.2546387,-0.230,0.437
-5.1675404,-43.2531738,-0.282,0.349
-23.4128467,-52.1960449,0.761,0.485
-19.4873072,-40.1110840,0.084,0.448
-19.0725011,-40.8581543,-0.568,0.348
-15.2311894,-42.0666504,-0.582,0.322
-6.9155204,-40.1110840,-0.835,0.347
-23.4733235,-47.1643066,0.166,0.449
-29.0657724,-51.4709473,-0.335,0.388
-27.5764596,-50.8996582,-0.258,0.378
-23.6344594,-47.1862793,0.245,0.447
-27.0101960,-49.0539551,-0.427,0.449
-5.2550677,-45.2087402,-0.321,0.475
-18.8023178,-39.9133301,-0.046,0.438
-10.6282159,-55.4260254,-0.558,0.483
-3.6121068,-41.0339355,-0.034,0.458
-3.0637244,-41.3195801,-0.309,0.441
-22.9887378,-46.5270996,0.616,0.459
-21.0742486,-54.6350098,-0.244,0.491
-7.4169421,-37.4084473,-0.727,0.359
-5.4519589,-35.3869629,0.601,0.476
-10.6714043,-38.7487793,-0.705,0.338
-7.6565531,-39.9572754,-0.817,0.337
-21.9124706,-48.1750488,-0.357,0.421
-27.1666948,-50.4602051,0.816,0.465
-3.0637244,-43.2751465,-0.555,0.350
-13.1008797,-40.5944824,-0.595,0.337
-5.9548266,-50.1086426,0.104,0.407
-26.5197349,-53.4265137,-0.093,0.405
-23.5136260,-47.9113770,-0.302,0.419
-21.0332369,-44.1540527,-0.763,0.416
-21.1152490,-51.4929199,0.780,0.497
-28.9312465,-49.6032715,-0.546,0.422
-1.7245930,-49.2736816,-0.775,0.383
-29.7548395,-50.8117676,0.358,0.428
-5.6925158,-38.7487793,-0.766,0.356
-29.9454149,-51.0534668,1.170,0.422
-8.2875987,-35.3649902,-0.657,0.404
-1.1754546,-47.3181152,0.157,0.421
-3.5901776,-39.4079590,-0.075,0.403
-0.2307123,-50.9875488,-0.342,0.388
-16.8571194,-49.2736816,-0.068,0.437
-16.2463197,-56.3708496,0.109,0.482
-29.6403199,-50.9875488,1.088,0.410
-11.3831090,-53.3605957,-0.464,0.352
-26.8534790,-49.2736816,0.888,0.407
-2.2296616,-45.3186035,0.596,0.508
-20.7663865,-45.8898926,0.059,0.429
-7.9177932,-38.4631348,-0.954,0.353
-7.7436512,-35.7165527,0.143,0.457
-2.9759559,-39.8474121,-0.252,0.342
-22.7457888,-46.8786621,1.431,0.464
-1.5708481,-45.0988770,-0.721,0.396
-8.2223637,-39.9572754,-0.677,0.355
-5.0362268,-39.5397949,-0.142,0.425
-23.0291870,-47.3840332,0.332,0.454
-11.8781020,-40.0231934,-0.422,0.337
-20.8074712,-42.2644043,-0.099,0.386
-15.8028247,-42.4182129,-0.718,0.383
-5.9548266,-39.2541504,-0.634,0.330
-7.3515708,-35.5187988,0.008,0.464
